fight_url,event_name,date,location,f1_name,f1_result,f2_name,f2_result,weight_class,method,round,time,time_format,referee,judging_details,f1_fighter_total,f2_fighter_total,f1_kd_total,f2_kd_total,f1_sig_str_total,f2_sig_str_total,f1_sig_str_pct_total,f2_sig_str_pct_total,f1_total_str_total,f2_total_str_total,f1_td_pct_total,f2_td_pct_total,f1_sub_att_total,f2_sub_att_total,f1_rev_total,f2_rev_total,f1_ctrl_total,f2_ctrl_total,f1_head_sig,f2_head_sig,f1_body_sig,f2_body_sig,f1_leg_sig,f2_leg_sig,f1_distance_sig,f2_distance_sig,f1_clinch_sig,f2_clinch_sig,f1_ground_sig,f2_ground_sig
http://ufcstats.com/fight-details/423f32dd018ac218,UFC Fight Night: Song vs. Figueiredo,"May 30, 2026","Macau, China",Song Yadong,,Deiveson Figueiredo,,Bantamweight Bout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/a23d84f15207e459,UFC Fight Night: Song vs. Figueiredo,"May 30, 2026","Macau, China",Zhang Mingyang,,Alonzo Menifield,,Light Heavyweight Bout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/f74e4afdf6ae29d1,UFC Fight Night: Song vs. Figueiredo,"May 30, 2026","Macau, China",Sergei Pavlovich,,Tallison Teixeira,,Heavyweight Bout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/00959e29e4a10e26,UFC Fight Night: Song vs. Figueiredo,"May 30, 2026","Macau, China",Kai Asakura,,Cameron Smotherman,,Bantamweight Bout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/b007aa53eadea847,UFC Fight Night: Song vs. Figueiredo,"May 30, 2026","Macau, China",Muslim Salikhov,,Jake Matthews,,Welterweight Bout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/7e8749cbf32ef1f8,UFC Fight Night: Song vs. Figueiredo,"May 30, 2026","Macau, China",Alex Perez,,Sumudaerji,,Flyweight Bout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/f6d09973de0f83e7,UFC Fight Night: Song vs. Figueiredo,"May 30, 2026","Macau, China",Yi Sak Lee,,Luis Felipe Dias,,Middleweight Bout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/bc0b3c16246e0d1d,UFC Fight Night: Song vs. Figueiredo,"May 30, 2026","Macau, China",Ding Meng,,Jose Henrique,,Welterweight Bout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/3bc0190fb17ba42f,UFC Fight Night: Song vs. Figueiredo,"May 30, 2026","Macau, China",Aoriqileng,,Cody Haddon,,Bantamweight Bout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/a3d176f12b1f0b86,UFC Fight Night: Song vs. Figueiredo,"May 30, 2026","Macau, China",Rei Tsuruya,,Jesus Aguilar,,Flyweight Bout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/3f719885c9916e06,UFC Fight Night: Song vs. Figueiredo,"May 30, 2026","Macau, China",Angela Hill,,Xiong Jingnan,,Women's Strawweight Bout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/b6829142f42a75dc,UFC Fight Night: Song vs. Figueiredo,"May 30, 2026","Macau, China",Zhu Kangjie,,Ramon Taveras,,Featherweight Bout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/370ff29489150560,UFC Fight Night: Song vs. Figueiredo,"May 30, 2026","Macau, China",Loma Lookboonmee,,Jaqueline Amorim,,Women's Strawweight Bout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/e4aa608124896794,UFC Fight Night: Allen vs. Costa,"May 16, 2026","Las Vegas, Nevada, USA",Arnold Allen,W,Melquizael Costa,L,Featherweight Bout,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),Chris Tognoni,Eric Colon 45 - 50. David Lethaby 45 - 50. Sal D'amato 46 - 49.,Arnold Allen,Melquizael Costa,1,0,9 of 9,10 of 14,100%,71%,18 of 20,19 of 25,100%,0%,0,0,0,0,1:44,1:45,8 of 8,5 of 8,0 of 0,3 of 3,1 of 1,2 of 3,4 of 4,7 of 11,0 of 0,0 of 0,5 of 5,3 of 3
http://ufcstats.com/fight-details/fc1266e2892ed111,UFC Fight Night: Allen vs. Costa,"May 16, 2026","Las Vegas, Nevada, USA",Dooho Choi,W,Daniel Santos,L,Featherweight Bout,KO/TKO,2,4:29,3 Rnd (5-5-5),Kerry Hatley,Punch to Body At Distance,Dooho Choi,Daniel Santos,0,0,28 of 59,47 of 106,47%,44%,29 of 60,48 of 109,---,0%,0,0,0,0,0:01,0:12,20 of 51,35 of 89,6 of 6,12 of 16,2 of 2,0 of 1,26 of 57,40 of 97,2 of 2,7 of 9,0 of 0,0 of 0
http://ufcstats.com/fight-details/ecb7ff543dd41bf8,UFC Fight Night: Allen vs. Costa,"May 16, 2026","Las Vegas, Nevada, USA",Malcolm Wellmaker,L,Juan Diaz,W,Bantamweight Bout,Submission,2,4:08,3 Rnd (5-5-5),Eric McMahon,Rear Naked Choke,Malcolm Wellmaker,Juan Diaz,0,0,10 of 23,6 of 16,43%,37%,10 of 24,9 of 19,---,50%,0,0,0,0,0:00,1:28,1 of 6,2 of 7,7 of 14,2 of 2,2 of 3,2 of 7,9 of 22,4 of 13,1 of 1,1 of 2,0 of 0,1 of 1
http://ufcstats.com/fight-details/57bd683efc797fc1,UFC Fight Night: Allen vs. Costa,"May 16, 2026","Las Vegas, Nevada, USA",Modestas Bukauskas,W,Christian Edwards,L,Catch Weight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Kerry Hatley,David Sutherland 28 - 29. Junichiro Kamijo 29 - 28. Tony Weeks 28 - 29.,Modestas Bukauskas,Christian Edwards,0,0,10 of 29,11 of 30,34%,36%,19 of 38,20 of 40,---,0%,0,0,0,0,0:00,1:47,4 of 22,2 of 16,4 of 5,6 of 8,2 of 2,3 of 6,8 of 27,9 of 27,2 of 2,2 of 3,0 of 0,0 of 0
http://ufcstats.com/fight-details/a6ec8573a9d38c51,UFC Fight Night: Allen vs. Costa,"May 16, 2026","Las Vegas, Nevada, USA",Timmy Cuamba,L,Benardo Sopaj,W,Bantamweight Bout,Submission,2,2:25,3 Rnd (5-5-5),Jerin Valel,Rear Naked Choke,Timmy Cuamba,Benardo Sopaj,0,0,20 of 60,11 of 20,33%,55%,20 of 60,17 of 28,---,50%,0,1,0,0,0:08,0:52,7 of 40,9 of 18,6 of 9,0 of 0,7 of 11,2 of 2,20 of 60,11 of 20,0 of 0,0 of 0,0 of 0,0 of 0
http://ufcstats.com/fight-details/ec32745308e2b055,UFC Fight Night: Allen vs. Costa,"May 16, 2026","Las Vegas, Nevada, USA",Nikolay Veretennikov,L,Khaos Williams,W,Welterweight Bout,KO/TKO,1,3:31,3 Rnd (5-5-5),Chris Tognoni,Punches to Head At Distance,Nikolay Veretennikov,Khaos Williams,0,1,13 of 25,21 of 56,52%,37%,20 of 33,36 of 73,---,---,0,0,0,0,0:00,0:54,8 of 19,9 of 35,3 of 4,7 of 9,2 of 2,5 of 12,12 of 23,20 of 52,1 of 2,1 of 4,0 of 0,0 of 0
http://ufcstats.com/fight-details/6242cda790f2085d,UFC Fight Night: Allen vs. Costa,"May 16, 2026","Las Vegas, Nevada, USA",Tuco Tokkos,L,Ivan Erslan,W,Light Heavyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Eric McMahon,Adalaide Byrd 28 - 29. Junichiro Kamijo 28 - 29. David Sutherland 28 - 29.,Tuco Tokkos,Ivan Erslan,0,0,40 of 84,25 of 40,47%,62%,42 of 86,42 of 59,0%,---,1,0,0,0,1:09,1:05,30 of 72,24 of 39,5 of 7,1 of 1,5 of 5,0 of 0,39 of 83,20 of 32,1 of 1,4 of 6,0 of 0,1 of 2
http://ufcstats.com/fight-details/c9e0aa88afb81dab,UFC Fight Night: Allen vs. Costa,"May 16, 2026","Las Vegas, Nevada, USA",Tommy Gantt,W,Artur Minev,L,Lightweight Bout,KO/TKO,2,2:51,3 Rnd (5-5-5),Kerry Hatley,Punches to Head From Back Control,Tommy Gantt,Artur Minev,0,0,5 of 10,5 of 7,50%,71%,33 of 38,25 of 27,27%,---,0,0,0,0,3:24,0:23,0 of 4,0 of 2,5 of 6,5 of 5,0 of 0,0 of 0,0 of 4,0 of 1,5 of 6,5 of 6,0 of 0,0 of 0
http://ufcstats.com/fight-details/5f7111b982bcf6e3,UFC Fight Night: Allen vs. Costa,"May 16, 2026","Las Vegas, Nevada, USA",Ketlen Vieira,W,Jacqueline Cavalcanti,L,Women's Bantamweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jerin Valel,Eric Colon 28 - 29. Sal D'amato 28 - 29. David Lethaby 28 - 29.,Ketlen Vieira,Jacqueline Cavalcanti,0,0,11 of 47,24 of 46,23%,52%,11 of 47,24 of 46,---,---,0,0,0,0,0:00,0:00,9 of 44,6 of 23,1 of 2,4 of 8,1 of 1,14 of 15,11 of 47,24 of 46,0 of 0,0 of 0,0 of 0,0 of 0
http://ufcstats.com/fight-details/48cb604345f11766,UFC Fight Night: Allen vs. Costa,"May 16, 2026","Las Vegas, Nevada, USA",Cody Brundage,W,Andre Petroski,L,Middleweight Bout,KO/TKO,2,0:44,3 Rnd (5-5-5),Chris Tognoni,Punches to Head From Guard,Cody Brundage,Andre Petroski,0,0,6 of 10,8 of 16,60%,50%,6 of 10,21 of 29,---,100%,0,0,0,0,0:02,1:56,3 of 5,2 of 6,2 of 2,1 of 4,1 of 3,5 of 6,6 of 10,7 of 15,0 of 0,0 of 0,0 of 0,1 of 1
http://ufcstats.com/fight-details/b98ead4eff6bf872,UFC Fight Night: Allen vs. Costa,"May 16, 2026","Las Vegas, Nevada, USA",Alice Ardelean,W,Polyana Viana,L,Women's Strawweight Bout,Submission,2,4:36,3 Rnd (5-5-5),Eric McMahon,Calf Slicer From Guard Capsule lock,Alice Ardelean,Polyana Viana,0,0,41 of 85,31 of 71,48%,43%,44 of 89,31 of 73,---,---,0,0,0,0,0:00,0:13,21 of 57,9 of 43,9 of 15,12 of 18,11 of 13,10 of 10,40 of 84,26 of 62,1 of 1,5 of 9,0 of 0,0 of 0
http://ufcstats.com/fight-details/b482d4452e4d0eee,UFC Fight Night: Allen vs. Costa,"May 16, 2026","Las Vegas, Nevada, USA",Daniel Barez,L,Luis Gurule,W,Flyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jerin Valel,Eric Colon 27 - 30. Junichiro Kamijo 27 - 30. Tony Weeks 27 - 30.,Daniel Barez,Luis Gurule,0,0,20 of 41,25 of 55,48%,45%,22 of 44,30 of 62,50%,0%,0,1,0,1,0:48,1:21,11 of 32,21 of 50,3 of 3,2 of 2,6 of 6,2 of 3,16 of 37,22 of 50,4 of 4,3 of 5,0 of 0,0 of 0
http://ufcstats.com/fight-details/39417b7d07c2fd83,UFC Fight Night: Allen vs. Costa,"May 16, 2026","Las Vegas, Nevada, USA",Shauna Bannon,L,Nicolle Caliari,W,Women's Strawweight Bout,Submission,3,3:08,3 Rnd (5-5-5),Kerry Hatley,Arm Triangle From Side Control,Shauna Bannon,Nicolle Caliari,0,0,2 of 7,6 of 9,28%,66%,82 of 88,25 of 28,---,100%,0,0,0,0,0:09,4:33,1 of 5,5 of 8,0 of 0,1 of 1,1 of 2,0 of 0,2 of 7,4 of 7,0 of 0,0 of 0,0 of 0,2 of 2
http://ufcstats.com/fight-details/70f1621080b3435c,UFC 328: Chimaev vs. Strickland,"May 09, 2026","Newark, New Jersey, USA",Khamzat Chimaev,L,Sean Strickland,W,UFC Middleweight Title Bout,Decision - Split,5,5:00,5 Rnd (5-5-5-5-5),Herb Dean,Sue Sanidad 48 - 47. Eric Colon 47 - 48. Sal D'amato 47 - 48.,Khamzat Chimaev,Sean Strickland,0,0,0 of 3,0 of 0,0%,---,17 of 23,12 of 13,100%,---,0,0,0,0,4:47,0:00,0 of 0,0 of 0,0 of 2,0 of 0,0 of 1,0 of 0,0 of 3,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0
http://ufcstats.com/fight-details/c85b530861145935,UFC 328: Chimaev vs. Strickland,"May 09, 2026","Newark, New Jersey, USA",Joshua Van,W,Tatsuro Taira,L,UFC Flyweight Title Bout,KO/TKO,5,1:32,5 Rnd (5-5-5-5-5),Vitor Ribeiro,Punches to Head At Distance,Joshua Van,Tatsuro Taira,0,0,7 of 13,16 of 26,53%,61%,21 of 28,20 of 31,---,80%,0,0,0,0,0:00,3:40,7 of 13,12 of 22,0 of 0,1 of 1,0 of 0,3 of 3,7 of 12,9 of 16,0 of 1,2 of 2,0 of 0,5 of 8
http://ufcstats.com/fight-details/22ba4f1b0aafbf82,UFC 328: Chimaev vs. Strickland,"May 09, 2026","Newark, New Jersey, USA",Alexander Volkov,W,Waldo Cortes Acosta,L,Heavyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mike Beltran,Jon Bilyk 27 - 30. Henry Krawiec 28 - 29. Dave Tirelli 28 - 29.,Alexander Volkov,Waldo Cortes Acosta,0,0,33 of 44,15 of 33,75%,45%,33 of 44,15 of 33,---,---,0,0,0,0,0:00,0:00,4 of 14,7 of 21,8 of 8,2 of 4,21 of 22,6 of 8,33 of 44,15 of 33,0 of 0,0 of 0,0 of 0,0 of 0
http://ufcstats.com/fight-details/845b8653f9cf839c,UFC 328: Chimaev vs. Strickland,"May 09, 2026","Newark, New Jersey, USA",Sean Brady,W,Joaquin Buckley,L,Welterweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Keith Peterson,Eric Colon 25 - 30. Sal D'amato 25 - 30. Dave Tirelli 27 - 30.,Sean Brady,Joaquin Buckley,0,0,34 of 68,1 of 8,50%,12%,51 of 89,1 of 8,33%,---,0,0,0,0,3:12,0:00,34 of 68,0 of 6,0 of 0,0 of 1,0 of 0,1 of 1,2 of 9,1 of 8,0 of 0,0 of 0,32 of 59,0 of 0
http://ufcstats.com/fight-details/1158a27a1a04b971,UFC 328: Chimaev vs. Strickland,"May 09, 2026","Newark, New Jersey, USA",King Green,W,Jeremy Stephens,L,Lightweight Bout,Submission,1,4:20,3 Rnd (5-5-5),Gary Copeland,Rear Naked Choke,King Green,Jeremy Stephens,0,0,57 of 87,5 of 13,65%,38%,64 of 95,7 of 15,100%,---,1,1,0,0,1:34,0:07,44 of 69,3 of 10,9 of 14,0 of 1,4 of 4,2 of 2,22 of 41,4 of 12,0 of 0,1 of 1,35 of 46,0 of 0
http://ufcstats.com/fight-details/770c5302e32916ea,UFC 328: Chimaev vs. Strickland,"May 09, 2026","Newark, New Jersey, USA",Ateba Gautier,W,Ozzy Diaz,L,Middleweight Bout,KO/TKO,2,1:10,3 Rnd (5-5-5),Gary Copeland,Punch to Head At Distance,Ateba Gautier,Ozzy Diaz,0,0,12 of 55,4 of 12,21%,33%,16 of 59,6 of 14,---,0%,0,0,0,0,0:00,1:03,8 of 49,4 of 11,2 of 4,0 of 1,2 of 2,0 of 0,11 of 54,4 of 12,1 of 1,0 of 0,0 of 0,0 of 0
http://ufcstats.com/fight-details/f88dc6e0c29cff1d,UFC 328: Chimaev vs. Strickland,"May 09, 2026","Newark, New Jersey, USA",Joel Alvarez,L,Yaroslav Amosov,W,Welterweight Bout,Submission,2,1:13,3 Rnd (5-5-5),Keith Peterson,Arm Triangle On Ground,Joel Alvarez,Yaroslav Amosov,0,0,2 of 6,10 of 17,33%,58%,3 of 7,16 of 23,---,55%,0,0,0,0,0:00,3:43,2 of 6,8 of 13,0 of 0,0 of 1,0 of 0,2 of 3,2 of 6,3 of 9,0 of 0,5 of 6,0 of 0,2 of 2
http://ufcstats.com/fight-details/ffcb47e17eebe6a6,UFC 328: Chimaev vs. Strickland,"May 09, 2026","Newark, New Jersey, USA",Grant Dawson,W,Mateusz Rebecki,L,Lightweight Bout,Submission,3,4:42,3 Rnd (5-5-5),Mike Beltran,Rear Naked Choke,Grant Dawson,Mateusz Rebecki,0,0,13 of 21,8 of 11,61%,72%,24 of 35,9 of 12,---,0%,1,0,0,1,2:37,0:50,7 of 15,7 of 10,6 of 6,0 of 0,0 of 0,1 of 1,4 of 12,4 of 6,5 of 5,4 of 4,4 of 4,0 of 1
http://ufcstats.com/fight-details/e50857173607d631,UFC 328: Chimaev vs. Strickland,"May 09, 2026","Newark, New Jersey, USA",Jim Miller,W,Jared Gordon,L,Lightweight Bout,Submission,1,3:29,3 Rnd (5-5-5),Keith Peterson,Guillotine Choke From Bottom Guard,Jim Miller,Jared Gordon,0,0,9 of 17,7 of 16,52%,43%,10 of 18,8 of 17,---,100%,1,0,0,0,0:00,0:44,5 of 13,4 of 11,3 of 3,2 of 3,1 of 1,1 of 2,9 of 17,7 of 15,0 of 0,0 of 1,0 of 0,0 of 0
http://ufcstats.com/fight-details/9d35723a53749931,UFC 328: Chimaev vs. Strickland,"May 09, 2026","Newark, New Jersey, USA",Roman Kopylov,W,Marco Tulio,L,Middleweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Gasper Oliver,Ricardo Almeida 28 - 29. Adrian Castro 28 - 29. Sue Sanidad 28 - 29.,Roman Kopylov,Marco Tulio,0,0,15 of 39,22 of 61,38%,36%,15 of 39,22 of 61,---,---,0,0,0,0,0:00,0:00,6 of 22,7 of 37,7 of 10,8 of 14,2 of 7,7 of 10,15 of 39,22 of 61,0 of 0,0 of 0,0 of 0,0 of 0
http://ufcstats.com/fight-details/303018d7459323b4,UFC 328: Chimaev vs. Strickland,"May 09, 2026","Newark, New Jersey, USA",Pat Sabatini,W,William Gomis,L,Featherweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Vincent Dudley,Eric Colon 28 - 29. Jon Bilyk 27 - 30. Henry Krawiec 27 - 30.,Pat Sabatini,William Gomis,0,0,3 of 11,2 of 4,27%,50%,16 of 24,8 of 11,16%,---,0,0,0,0,4:36,0:00,2 of 10,1 of 3,1 of 1,1 of 1,0 of 0,0 of 0,0 of 4,0 of 1,3 of 7,2 of 3,0 of 0,0 of 0
http://ufcstats.com/fight-details/1f5d0b106385b2ac,UFC 328: Chimaev vs. Strickland,"May 09, 2026","Newark, New Jersey, USA",Baisangur Susurkaev,W,Djorden Santos,L,Middleweight Bout,Submission,3,4:12,3 Rnd (5-5-5),Gasper Oliver,Rear Naked Choke,Baisangur Susurkaev,Djorden Santos,0,0,21 of 58,19 of 58,36%,32%,21 of 58,19 of 58,0%,---,0,0,0,0,0:00,0:00,6 of 34,15 of 53,7 of 15,1 of 2,8 of 9,3 of 3,21 of 58,18 of 55,0 of 0,1 of 3,0 of 0,0 of 0
http://ufcstats.com/fight-details/e92d89cb2d69235e,UFC 328: Chimaev vs. Strickland,"May 09, 2026","Newark, New Jersey, USA",Clayton Carpenter,L,Jose Ochoa,W,Flyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Giovanna Scano,Ricardo Almeida 27 - 30. Jon Bilyk 27 - 30. Sue Sanidad 27 - 30.,Clayton Carpenter,Jose Ochoa,0,1,23 of 49,54 of 98,46%,55%,25 of 51,60 of 104,0%,0%,0,0,0,0,0:07,0:44,8 of 27,28 of 67,10 of 17,14 of 18,5 of 5,12 of 13,19 of 44,49 of 88,4 of 5,1 of 1,0 of 0,4 of 9
http://ufcstats.com/fight-details/eb6d9fef6c374830,UFC Fight Night: Della Maddalena vs. Prates,"May 02, 2026","Perth, Western Australia, Australia",Jack Della Maddalena,L,Carlos Prates,W,Welterweight Bout,KO/TKO,3,3:17,5 Rnd (5-5-5-5-5),Mike Beltran,Elbows to Body From Half Guard,Jack Della Maddalena,Carlos Prates,0,0,15 of 30,22 of 45,50%,48%,23 of 40,22 of 45,100%,---,0,0,0,0,0:33,0:00,5 of 18,13 of 34,5 of 7,3 of 4,5 of 5,6 of 7,15 of 30,22 of 45,0 of 0,0 of 0,0 of 0,0 of 0
http://ufcstats.com/fight-details/5c7c38dece435cde,UFC Fight Night: Della Maddalena vs. Prates,"May 02, 2026","Perth, Western Australia, Australia",Beneil Dariush,L,Quillan Salkilld,W,Lightweight Bout,KO/TKO,1,3:29,3 Rnd (5-5-5),Rich Mitchell,Punches to Head On Ground,Beneil Dariush,Quillan Salkilld,0,1,3 of 9,12 of 19,33%,63%,4 of 10,15 of 24,40%,0%,0,0,0,0,2:32,0:20,2 of 7,11 of 18,0 of 1,1 of 1,1 of 1,0 of 0,3 of 7,7 of 13,0 of 2,2 of 3,0 of 0,3 of 3
http://ufcstats.com/fight-details/afec383a96893ec5,UFC Fight Night: Della Maddalena vs. Prates,"May 02, 2026","Perth, Western Australia, Australia",Tim Elliott,L,Steve Erceg,W,Flyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Lukasz Bosacki,Mark Christie 28 - 29. Darryl Ransom 28 - 29. Clemens Werner 28 - 29.,Tim Elliott,Steve Erceg,0,0,39 of 91,24 of 55,42%,43%,40 of 93,24 of 55,66%,---,0,0,0,0,0:18,0:00,20 of 57,21 of 52,5 of 15,3 of 3,14 of 19,0 of 0,39 of 89,21 of 52,0 of 2,3 of 3,0 of 0,0 of 0
http://ufcstats.com/fight-details/cfc884a249141cba,UFC Fight Night: Della Maddalena vs. Prates,"May 02, 2026","Perth, Western Australia, Australia",Marwan Rahiki,W,Ollie Schmid,L,Featherweight Bout,KO/TKO,1,2:47,3 Rnd (5-5-5),Mike Beltran,Punch to Head At Distance,Marwan Rahiki,Ollie Schmid,1,0,22 of 40,9 of 30,55%,30%,22 of 40,9 of 30,---,---,0,0,0,0,0:04,0:00,14 of 25,0 of 15,2 of 7,3 of 6,6 of 8,6 of 9,19 of 36,9 of 30,0 of 0,0 of 0,3 of 4,0 of 0
http://ufcstats.com/fight-details/a564219e7a964aa6,UFC Fight Night: Della Maddalena vs. Prates,"May 02, 2026","Perth, Western Australia, Australia",Shamil Gaziev,L,Brando Pericic,W,Heavyweight Bout,KO/TKO,2,3:44,3 Rnd (5-5-5),Daniel Movahedi,Punch to Head At Distance,Shamil Gaziev,Brando Pericic,0,0,25 of 47,42 of 87,53%,48%,34 of 56,52 of 100,50%,---,0,0,0,0,2:46,0:00,15 of 37,33 of 77,10 of 10,4 of 5,0 of 0,5 of 5,18 of 39,35 of 75,7 of 8,7 of 12,0 of 0,0 of 0
http://ufcstats.com/fight-details/2afaa97901d5587c,UFC Fight Night: Della Maddalena vs. Prates,"May 02, 2026","Perth, Western Australia, Australia",Tai Tuivasa,L,Louie Sutherland,W,Heavyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Rich Mitchell,Evan Field 26 - 30. Nathan Pintabona 26 - 30. Clemens Werner 26 - 30.,Tai Tuivasa,Louie Sutherland,0,0,6 of 9,9 of 12,66%,75%,8 of 11,32 of 38,---,25%,0,0,0,1,0:10,3:40,5 of 8,7 of 9,0 of 0,0 of 0,1 of 1,2 of 3,1 of 3,2 of 4,2 of 2,4 of 5,3 of 4,3 of 3
http://ufcstats.com/fight-details/46181797eb543a0b,UFC Fight Night: Della Maddalena vs. Prates,"May 02, 2026","Perth, Western Australia, Australia",Cam Rowston,W,Robert Bryczek,L,Middleweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Lukasz Bosacki,Mark Christie 27 - 30. Mick Meany 27 - 30. Darryl Ransom 27 - 30.,Cam Rowston,Robert Bryczek,0,0,24 of 56,8 of 17,42%,47%,29 of 67,17 of 28,33%,---,0,0,0,0,2:03,0:05,19 of 49,1 of 8,3 of 5,4 of 6,2 of 2,3 of 3,17 of 46,8 of 17,0 of 0,0 of 0,7 of 10,0 of 0
http://ufcstats.com/fight-details/1cb0711cd49dd95e,UFC Fight Night: Della Maddalena vs. Prates,"May 02, 2026","Perth, Western Australia, Australia",Junior Tafa,W,Kevin Christian,L,Light Heavyweight Bout,KO/TKO,1,2:42,3 Rnd (5-5-5),Matt Wynne,Elbows to Head From Half Guard,Junior Tafa,Kevin Christian,0,0,21 of 31,13 of 21,67%,61%,22 of 32,13 of 21,---,0%,0,0,0,0,0:09,0:00,20 of 30,2 of 7,0 of 0,2 of 3,1 of 1,9 of 11,10 of 19,13 of 21,1 of 2,0 of 0,10 of 10,0 of 0
http://ufcstats.com/fight-details/edff38661bf2866b,UFC Fight Night: Della Maddalena vs. Prates,"May 02, 2026","Perth, Western Australia, Australia",Jacob Malkoun,W,Gerald Meerschaert,L,Middleweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mike Beltran,Mark Christie 28 - 29. Evan Field 28 - 29. Mick Meany 28 - 29.,Jacob Malkoun,Gerald Meerschaert,0,0,6 of 12,4 of 5,50%,80%,11 of 17,15 of 18,100%,---,0,1,0,1,0:13,3:56,5 of 11,3 of 4,1 of 1,1 of 1,0 of 0,0 of 0,6 of 12,3 of 4,0 of 0,0 of 0,0 of 0,1 of 1
http://ufcstats.com/fight-details/00bde62cac38e5e9,UFC Fight Night: Della Maddalena vs. Prates,"May 02, 2026","Perth, Western Australia, Australia",Colby Thicknesse,W,Vince Morales,L,Bantamweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Daniel Movahedi,Sal D'amato 28 - 29. Nathan Pintabona 28 - 29. Darryl Ransom 28 - 29.,Colby Thicknesse,Vince Morales,0,0,6 of 14,5 of 15,42%,33%,13 of 23,7 of 18,0%,100%,4,0,1,1,2:20,1:44,2 of 8,4 of 13,2 of 3,1 of 1,2 of 3,0 of 1,5 of 13,4 of 14,1 of 1,1 of 1,0 of 0,0 of 0
http://ufcstats.com/fight-details/827c64369b374989,UFC Fight Night: Della Maddalena vs. Prates,"May 02, 2026","Perth, Western Australia, Australia",Ben Johnston,L,Wes Schultz,W,Middleweight Bout,Submission,3,1:50,3 Rnd (5-5-5),Rich Mitchell,Guillotine Choke From Bottom Guard,Ben Johnston,Wes Schultz,0,0,7 of 8,3 of 3,87%,100%,16 of 18,8 of 10,---,0%,0,0,0,0,4:26,0:23,6 of 7,0 of 0,1 of 1,3 of 3,0 of 0,0 of 0,0 of 0,0 of 0,1 of 1,3 of 3,6 of 7,0 of 0
http://ufcstats.com/fight-details/7ac4ae301ed699ab,UFC Fight Night: Della Maddalena vs. Prates,"May 02, 2026","Perth, Western Australia, Australia",Jonathan Micallef,W,Themba Gorimbo,L,Welterweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Lukasz Bosacki,Darryl Ransom 29 - 28. Mark Christie 28 - 29. Sal D'amato 28 - 29.,Jonathan Micallef,Themba Gorimbo,0,0,6 of 20,11 of 23,30%,47%,11 of 26,23 of 35,100%,---,0,0,0,0,2:11,0:49,2 of 16,5 of 17,3 of 3,1 of 1,1 of 1,5 of 5,3 of 14,9 of 20,2 of 4,2 of 3,1 of 2,0 of 0
